"","aegopodiids","airid","ajugids","androsaceids","aparinids","arabids","arrhenaterid","asperulids","bellid","bryonids","convolvulid","cornids","eleocharid","empetrid","epipactids","equisylvatids","eranthids","fagids","fragariids","gypsophilids","hederids","hierochloids","illecebrids","junceffusids","linariid","loiseleureid","minuartid","moliniid","mugids","myrtillids","nardid","oxalids","piceids","polygonatids","primulids","quercids","ranunculids","rosids","sambucids","sarothamnid","thymids","tiliids","trientalids","trisetid","verbascids"
"30",0,0,0,0,0,0,0,0.740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123456790123457,0,0,0.123456790123457,0,0,0,0,0,0,0,0,0,0.123456790123457,0,0,0,0
"31",0.000579038795599305,0,0.0115807759119861,0,0.00579038795599305,0.00636942675159236,0.23335263462652,0.00579038795599305,0.00694846554719166,0,0,0.000579038795599305,0,0,0,0,0,0,0.0353213665315576,0.00636942675159236,0,0,0,0,0.0115807759119861,0.00579038795599305,0,0.00636942675159236,0,0.0115807759119861,0.11638679791546,0.00579038795599305,0,0,0.075854082223509,0,0.156340474811812,0.000579038795599305,0,0,0.0289519397799653,0,0,0.0359004053271569,0.232194557035321
"32",0,0,0.00420168067226891,0,0.00420168067226891,0.000420168067226891,0.19327731092437,0,0.0298319327731092,0,0,0,0,0,0.00840336134453781,0,0,0,0.19327731092437,0.0252100840336134,0,0,0.00840336134453781,0,0.0294117647058824,0,0.168067226890756,0.168487394957983,0,0,0.0294117647058824,0,0,0,0.0340336134453781,0,0.042436974789916,0,0,0,0.0126050420168067,0,0,0.0294117647058824,0.0189075630252101
"33",0.00455864069622876,0,0.00455864069622876,0.00207210940737671,0.000414421881475342,0.00207210940737671,0.00455864069622876,0.000828843762950684,0.000828843762950684,0,0,0.000828843762950684,0,0.0261085785329465,0.00124326564442603,0,0,0,0.0256941566514712,0.00414421881475342,0,0,0,0,0.000828843762950684,0.00414421881475342,0.000414421881475342,0.000414421881475342,0,0.646912556983009,0.0505594695399917,0.00414421881475342,0,0,0.00372979693327808,0,0.00580190634065479,0.0248653128885205,0,0.165768752590137,0.00124326564442603,0,0,0.00455864069622876,0.00870285951098218
"34",0.00362976406533575,0,0.000362976406533575,0.00362976406533575,0.00362976406533575,0.00362976406533575,0,0,0.00725952813067151,0,0,0,0,0.0653357531760436,0.000362976406533575,0,0,0,0,0,0,0,0,0,0.0108892921960073,0.0725952813067151,0,0.0217785843920145,0,0.0254083484573503,0.642468239564428,0.00362976406533575,0,0,0.00399274047186933,0,0.0326678765880218,0,0,0.0217785843920145,0.00399274047186933,0,0,0,0.0729582577132486
"35",0.00509683995922528,0,0.0305810397553517,0,0,0,0.0305810397553517,0.00509683995922528,0.00509683995922528,0,0,0,0,0,0.000509683995922528,0,0,0,0,0,0,0,0,0,0.0305810397553517,0.00509683995922528,0,0.0305810397553517,0,0.203873598369011,0.239551478083588,0.00509683995922528,0,0,0.203873598369011,0,0.0611620795107034,0,0,0,0,0,0,0.00560652395514781,0.137614678899083
"36",0.000458295142071494,0,0.00549954170485793,0.000458295142071494,0.00458295142071494,0.00458295142071494,0.343721356553621,0.000916590284142988,0.0930339138405133,0,0,0,0,0.000916590284142988,0.00458295142071494,0,0,0,0.00916590284142988,0,0,0,0,0,0.000458295142071494,0.00504124656278643,0,0.00458295142071494,0,0.00549954170485793,0.152612282309808,0.0320806599450046,0,0,0.126031164069661,0,0.156278643446379,0,0,0,0.00962419798350138,0,0,0.0274977085242896,0.0123739688359303
"37",0,0,0.00502723083368245,0.00544616673648932,0.00418935902806871,0.0837871805613741,0.0255550900712191,0.000418935902806871,0.097193129451194,0,0,0,0,0.167574361122748,0.00418935902806871,0,0,0,0.0263929618768328,0,0,0,0.000418935902806871,0,0.00544616673648932,0.117302052785924,0,0,0,0.00460829493087558,0.256807708420612,0.00460829493087558,0,0,0.0142438206954336,0,0.012987012987013,0,0,0.000418935902806871,0.0138248847926267,0,0,0.000837871805613741,0.148722245496439
"38",0,0,0.0164705882352941,0.00784313725490196,0,0.000784313725490196,0.0470588235294118,0,0.00784313725490196,0,0,0,0,0,0.00784313725490196,0,0,0,0,0,0,0,0.0156862745098039,0,0.00156862745098039,0.0549019607843137,0,0,0,0.313725490196078,0.211764705882353,0.00784313725490196,0,0,0.164705882352941,0,0.047843137254902,0,0,0,0.00784313725490196,0,0,0.0470588235294118,0.0392156862745098
"39",0,0,0.00632911392405063,0,0,0,0.126582278481013,0,0.00632911392405063,0,0,0,0,0,0.00632911392405063,0,0,0,0.0443037974683544,0,0,0,0.00632911392405063,0,0.139240506329114,0,0,0,0,0,0.341772151898734,0.0379746835443038,0,0,0.145569620253165,0,0.0506329113924051,0,0,0,0.0379746835443038,0,0,0.0379746835443038,0.0126582278481013
"40",0.0768105340160936,0,0.00365764447695684,0,0.00365764447695684,0.021945866861741,0.0950987564008778,0.00365764447695684,0.021945866861741,0,0,0,0,0,0.00365764447695684,0,0.00365764447695684,0,0.0109729334308705,0.0256035113386979,0,0,0.00365764447695684,0,0.00768105340160936,0,0.00365764447695684,0.0292611558156547,0,0,0.146305779078274,0,0,0,0.0292611558156547,0,0.124359912216533,0,0,0,0.0292611558156547,0,0,0.172640819312363,0.183247988295538
"41",0,0,0.000540832882639265,0.00594916170903191,0.00540832882639264,0.0324499729583559,0.000540832882639265,0.0329908058409951,0.00703082747431044,0,0,0,0,0.216873985938345,0.00594916170903191,0,0,0,0.00162249864791779,0,0,0,0,0,0.00108166576527853,0.216873985938345,0,0.0324499729583559,0,0.114115738236885,0.222282314764738,0.00540832882639264,0,0,0.0454299621416982,0,0.0113574905354246,0,0,0,0.0113574905354246,0,0,0.0108166576527853,0.0194699837750135
"42",0,0,0.0108636610537751,0.00162954915806627,0.000543183052688756,0.00108636610537751,0.0380228136882129,0.00543183052688756,0.017925040738729,0,0,0,0,0.000543183052688756,0.000543183052688756,0,0,0,0.174904942965779,0,0,0,0.000543183052688756,0,0.00760456273764259,0.00108636610537751,0,0.000543183052688756,0,0.00108636610537751,0.216730038022814,0.00597501357957632,0,0,0.154263986963607,0,0.121129820749593,0,0,0,0.0124932102118414,0,0,0.00108636610537751,0.225964149918523
"43",0,0,0.00636942675159236,0,0,0,0.0382165605095541,0,0.0382165605095541,0,0,0,0,0,0,0,0,0,0.0382165605095541,0.00636942675159236,0,0,0.00636942675159236,0,0.0127388535031847,0.00636942675159236,0,0.254777070063694,0,0,0.331210191082803,0.00636942675159236,0,0,0.0509554140127389,0,0.203821656050955,0,0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0.0410116199589884,0,0.0410116199589884,0,0,0,0,0,0.00683526999316473,0,0,0,0,0,0,0,0.0410116199589884,0.00683526999316473,0.0136705399863295,0.0410116199589884,0,0.273410799726589,0,0,0.369788106630212,0.00683526999316473,0,0,0.0546821599453178,0,0.0341763499658237,0,0,0,0.0205058099794942,0,0,0.00820232399179768,0.0410116199589884
"45",0,0,0.00575043128234618,0,0,0,0.0402530189764232,0,0.126509488211616,0,0,0,0,0,0,0,0,0,0.00230017251293847,0,0,0,0.00575043128234618,0,0.0460034502587694,0,0,0.0115008625646924,0,0.000575043128234618,0.44335825186889,0.00575043128234618,0,0,0.0460034502587694,0,0.235767682576193,0,0,0,0.000575043128234618,0,0,0.0235767682576193,0.00632547441058079
"46",0,0,0.00890963088672041,0,0.00424268137462877,0.182435299109037,0.0890963088672041,0.00424268137462877,0.178192617734408,0,0,0,0,0,0.000848536274925753,0,0.000424268137462877,0,0.0254560882477726,0.000424268137462877,0,0,0.00424268137462877,0,0.00890963088672041,0,0.0296987696224014,0.000424268137462877,0,0,0.199406024607552,0,0,0,0.0169707254985151,0,0.0848536274925753,0,0,0,0.0551548578701739,0,0,0.0127280441238863,0.0933389902418328
"47",0.00286779466590192,0,0.0174935474620017,0,0.00286779466590192,0,0.0602236879839404,0,0.117579581301979,0,0,0,0,0,0.000286779466590192,0,0.00286779466590192,0,0.114711786636077,0,0,0,0.0172067679954115,0,0.0203613421279036,0,0,0.0573558933180384,0,0,0.0200745626613134,0,0,0,0.292515055921996,0,0.0952107829079438,0,0,0,0.000286779466590192,0,0,0.0602236879839404,0.117866360768569
"48",0,0,0.0170261066969353,0.00567536889897843,0.00567536889897843,0.000567536889897843,0.00567536889897843,0.00567536889897843,0.119182746878547,0,0,0,0,0,0.00567536889897843,0,0,0,0.039727582292849,0,0,0,0.00567536889897843,0,0.0113507377979569,0.227014755959137,0,0,0,0,0.187287173666288,0.00567536889897843,0,0,0.10783200908059,0,0.00567536889897843,0,0,0,0.232690124858116,0,0,0,0.0119182746878547
"49",0.000468603561387067,0,0,0,0.000468603561387067,0.0285848172446111,0.801780693533271,0.000468603561387067,0.0014058106841612,0.0285848172446111,0,0,0,0,0,0,0,0,0.00468603561387067,0.00468603561387067,0,0,0,0,0.0337394564198688,0,0.00515463917525773,0.000937207122774133,0,0,0.028116213683224,0.000468603561387067,0,0,0.000468603561387067,0,0.00749765698219306,0,0,0,0.0374882849109653,0,0,0.00468603561387067,0.0103092783505155
"50",0.0428877769835597,0,0.00107219442458899,0,0,0,0.167977126518942,0.0714796283059328,0.000357398141529664,0,0,0,0,0,0.0714796283059328,0,0.000357398141529664,0,0.268048606147248,0.000357398141529664,0,0,0.0214438884917798,0,0.0039313795568263,0,0.000357398141529664,0.275196568977841,0,0,0.00750536097212294,0,0,0,0.00822015725518227,0,0.0293066476054324,0,0,0,0.000357398141529664,0,0,0.0218012866333095,0.00786275911365261
"51",0,0,0.00177935943060498,0,0.000444839857651246,0,0.00889679715302491,0.000444839857651246,0.027135231316726,0,0,0,0,0,0.00934163701067616,0,0.00444839857651246,0,0.00934163701067616,0.0048932384341637,0,0,0.00444839857651246,0,0.0048932384341637,0,0.000889679715302491,0.0311387900355872,0,0.000444839857651246,0.564946619217082,0,0,0,0.0538256227758007,0,0.0333629893238434,0,0,0,0.00133451957295374,0,0,0.0533807829181495,0.184608540925267
"52",0.00881834215167548,0,0.178130511463845,0,0.00881834215167548,0.000881834215167548,0.00881834215167548,0.00970017636684303,0.00881834215167548,0,0,0,0,0,0,0,0,0,0.00970017636684303,0.00970017636684303,0,0,0,0,0.0185185185185185,0,0.000881834215167548,0.0626102292768959,0,0,0.00881834215167548,0.00881834215167548,0,0,0.0017636684303351,0,0.372134038800705,0,0,0,0.106701940035273,0,0,0,0.17636684303351
"53",0.00334448160535117,0,0.0183946488294314,0.00167224080267559,0.100334448160535,0.00167224080267559,0,0,0.0183946488294314,0,0,0.00167224080267559,0,0,0,0,0,0,0.0183946488294314,0.0183946488294314,0,0.0167224080267559,0,0,0,0.00167224080267559,0,0,0,0,0.202341137123746,0.00167224080267559,0,0,0.00668896321070234,0,0.102006688963211,0,0,0,0.0334448160535117,0,0,0.334448160535117,0.118729096989967
"54",0.0225988700564972,0,0,0,0.00753295668549906,0.000753295668549906,0.478719397363465,0.0760828625235405,0.0225988700564972,0,0,0,0,0,0.000376647834274953,0,0,0.000376647834274953,0,0.0979284369114878,0,0.00376647834274953,0.00376647834274953,0,0.000753295668549906,0,0,0.0263653483992467,0,0,0,0,0,0,0.00451977401129944,0,0.178531073446328,0,0,0,0.0301318267419962,0.0225988700564972,0,0.0225988700564972,0
"55",0,0.167597765363128,0,0,0,0,0.0638467677573823,0.00798084596967279,0.00798084596967279,0.0159616919393456,0,0,0,0,0,0,0,0,0.00798084596967279,0,0,0,0.319233838786911,0,0.0558659217877095,0,0,0.0558659217877095,0,0,0,0,0,0,0.0957701516360734,0,0.0167597765363128,0,0,0,0.000798084596967279,0,0,0.0159616919393456,0.168395849960096
"56",0.00474833808167141,0,0.0284900284900285,0,0,0.0284900284900285,0.223171889838557,0,0.0341880341880342,0.00474833808167141,0,0,0,0,0,0,0,0,0.00474833808167141,0,0,0,0.195156695156695,0,0.00522317188983856,0,0,0.0997150997150997,0,0,0.0949667616334283,0,0,0,0.0617283950617284,0,0.0189933523266857,0,0,0,0.0056980056980057,0,0,0.189933523266857,0
"57",0.00393419170243204,0,0.00429184549356223,0,0.0715307582260372,0.0214592274678112,0.429542203147353,0.00393419170243204,0.0218168812589413,0.000715307582260372,0,0,0,0,0,0,0.000357653791130186,0,0.00357653791130186,0,0,0,0.00357653791130186,0,0.0218168812589413,0,0,0.164878397711016,0,0,0.0214592274678112,0,0,0,0.025035765379113,0,0.121959942775393,0,0,0,0,0,0,0.0726037195994277,0.0075107296137339
"58",0.000292997363023733,0,0.000878992089071198,0,0.000292997363023733,0.000292997363023733,0.237620861412247,0.020802812774685,0,0.00585994726047466,0,0,0,0,0,0.000292997363023733,0,0,0.00322297099326106,0,0,0.117198945209493,0.017579841781424,0,0.00615294462349839,0,0,0.193671256958687,0,0,0.0585994726047466,0,0,0,0.00322297099326106,0,0.256079695282742,0,0,0,0.059185467330794,0,0,0.000585994726047466,0.0181658365074714
"59",0,0,0.0103842159916926,0,0.000519210799584631,0.0103842159916926,0.63447559709242,0.00103842159916926,0.104361370716511,0.00519210799584631,0,0,0,0,0,0,0,0,0,0.00103842159916926,0,0,0.0311526479750779,0,0.00571131879543095,0,0.00519210799584631,0.00571131879543095,0,0,0.00519210799584631,0,0,0,0.171339563862928,0,0,0,0,0,0.00623052959501558,0,0,0.000519210799584631,0.00155763239875389
"60",0.00632511068943707,0,0.0284629981024668,0,0.000316255534471853,0.000316255534471853,0.427261227071474,0.00664136622390892,0.0695762175838077,0.0221378874130297,0,0,0,0,0.000632511068943707,0,0,0.00347881087919039,0.00632511068943707,0.000316255534471853,0,0.0632511068943706,0.0221378874130297,0,0.0664136622390892,0,0.000316255534471853,0.0411132194813409,0,0,0.0256166982922201,0,0.00316255534471853,0.000316255534471853,0.0287792536369386,0,0.0275142314990512,0,0,0,0.00632511068943707,0.000316255534471853,0,0.129981024667932,0.012966476913346
"61",0.000832986255726781,0,0,0,0.00041649312786339,0.00166597251145356,0.026655560183257,0.000832986255726781,0.00124947938359017,0.000832986255726781,0,0,0,0.00041649312786339,0,0,0,0.00041649312786339,0.0258225739275302,0.00041649312786339,0,0.312369845897543,0.0258225739275302,0,0.00499791753436068,0,0.000832986255726781,0.109121199500208,0,0,0.33777592669721,0,0,0,0.0295710120783007,0,0.0895460224906289,0.00041649312786339,0,0,0.00166597251145356,0,0,0.0258225739275302,0.00249895876718034
"62",0.00114678899082569,0,0.000382262996941896,0,0.0229357798165138,0.077217125382263,0.40519877675841,0.00382262996941896,0.00382262996941896,0.00764525993883792,0,0,0,0,0,0.00382262996941896,0.00382262996941896,0,0.000382262996941896,0.290519877675841,0,0.0229357798165138,0.00382262996941896,0,0.00764525993883792,0,0,0.0344036697247706,0,0,0,0,0,0,0.0768348623853211,0,0.0279051987767584,0,0,0,0.000764525993883792,0,0,0.00382262996941896,0.00114678899082569
"63",0.00508690122933446,0,0.00890207715133531,0,0.00932598558711318,0.00466299279355659,0.547689699025011,0.00890207715133531,0.000423908435777872,0.013141161509114,0,0,0,0,0,0,0,0.00423908435777872,0.0343365832980076,0.000847816871555744,0,0.169563374311149,0.0343365832980076,0,0.000847816871555744,0,0,0.0300974989402289,0,0,0.0262823230182281,0,0,0.000423908435777872,0.00890207715133531,0,0.0423908435777872,0.000423908435777872,0.000423908435777872,0,0.00890207715133531,0,0,0.0309453158117847,0.00890207715133531
"64",0.00550206327372765,0,0.0167812929848693,0,0,0,0.343878954607978,0.00275103163686382,0.0552957359009629,0.00577716643741403,0,0,0,0,0,0.0165061898211829,0.0165061898211829,0,0.00302613480055021,0.000275103163686382,0,0.0550206327372765,0.0552957359009629,0,0.00825309491059147,0,0,0.132049518569464,0,0,0,0,0.000275103163686382,0,0.00577716643741403,0,0.132874828060523,0,0,0,0.00275103163686382,0.000275103163686382,0.000275103163686382,0.113067400275103,0.0277854195323246
"65",0.00337941628264209,0,0.00337941628264209,0,0,0,0.230414746543779,0.00337941628264209,0.00337941628264209,0.00645161290322581,0,0,0,0,0,0,0,0,0.00337941628264209,0.000307219662058372,0,0.0798771121351766,0.0184331797235023,0,0.00921658986175115,0,0.000307219662058372,0.18494623655914,0,0,0.000307219662058372,0,0,0,0.037173579109063,0,0.166513056835637,0,0,0,0.00614439324116743,0,0.00307219662058372,0.230414746543779,0.00952380952380952
"66",0.000392927308447937,0,0.0278978388998035,0,0,0.00392927308447937,0.235756385068762,0.00785854616895874,0.00785854616895874,0.00785854616895874,0,0,0,0,0,0,0,0,0.00392927308447937,0.00392927308447937,0,0.157170923379175,0.0825147347740668,0,0.00785854616895874,0,0.000392927308447937,0.259332023575639,0,0,0.00117878192534381,0,0,0,0.0121807465618861,0,0.0880157170923379,0,0,0,0.000785854616895874,0.000392927308447937,0,0.0829076620825147,0.00785854616895874
"67",0.0236434108527132,0,0.0232558139534884,0,0.00387596899224806,0.00387596899224806,0.36937984496124,0.00387596899224806,0.0468992248062016,0.0275193798449612,0,0,0,0,0,0,0.000387596899224806,0,0.00387596899224806,0.00542635658914729,0,0.000387596899224806,0.0775193798449612,0,0.00775193798449612,0,0,0.127906976744186,0,0,0.0271317829457364,0,0,0,0.108914728682171,0,0.0550387596899225,0,0,0,0.0116279069767442,0,0,0.024031007751938,0.0476744186046512
"68",0,0,0,0,0,0,0.314836678473042,0.00787091696182605,0,0.00393545848091303,0,0,0,0,0,0,0,0,0.0236127508854782,0,0,0.0787091696182605,0.0236127508854782,0,0.00393545848091303,0,0,0.303030303030303,0,0,0.0236127508854782,0,0,0,0.00787091696182605,0,0.102321920503739,0,0,0,0.000393545848091303,0,0,0.102321920503739,0.00393545848091303
"69",0.107438016528926,0,0.000826446280991736,0,0.012396694214876,0,0.169834710743802,0.00454545454545455,0.000826446280991736,0.000413223140495868,0,0,0,0,0.000413223140495868,0,0,0,0.00413223140495868,0,0,0,0.000413223140495868,0,0.314462809917355,0,0.00413223140495868,0.173553719008264,0,0,0.00413223140495868,0,0,0,0.000826446280991736,0,0.174793388429752,0,0,0,0.00165289256198347,0,0,0.0247933884297521,0.000413223140495868
"70",0.000275027502750275,0.00275027502750275,0.00302530253025303,0,0.000275027502750275,0.0167766776677668,0.225797579757976,0.00275027502750275,0.00302530253025303,0.00275027502750275,0,0,0,0,0,0,0.000275027502750275,0,0,0.0222772277227723,0,0.00275027502750275,0.0167766776677668,0,0.112761276127613,0,0,0.239273927392739,0,0,0.0165016501650165,0,0,0,0.00605060506050605,0,0.126787678767877,0,0,0,0.0552805280528053,0,0,0.0715071507150715,0.0723322332233223
"71",0,0.000713521227256511,0,0,0,0,0.51730288976097,0.000356760613628255,0,0.000356760613628255,0,0,0,0,0,0,0.0214056368176953,0,0,0.000356760613628255,0,0.142704245451302,0.000356760613628255,0,0.000713521227256511,0,0,0.164109882268998,0,0,0,0,0,0,0.000713521227256511,0,0.146628612201213,0,0,0,0.00356760613628255,0,0,0,0.000713521227256511
"72",0,0,0.00344827586206897,0,0.00344827586206897,0.0693103448275862,0.303793103448276,0.000344827586206897,0.00379310344827586,0.00689655172413793,0,0,0,0,0,0,0.00344827586206897,0.000344827586206897,0,0.0727586206896552,0,0.137931034482759,0.00344827586206897,0,0.0241379310344828,0,0,0.113793103448276,0,0,0.0206896551724138,0,0,0,0.0310344827586207,0,0.0520689655172414,0,0,0,0.00344827586206897,0,0,0.141379310344828,0.00448275862068965
"73",0,0.024341580207502,0,0,0.000399042298483639,0.00558659217877095,0.0359138068635275,0.00798084596967279,0.00399042298483639,0.0798084596967279,0,0,0.000399042298483639,0,0,0,0,0,0,0.0327214684756584,0,0,0.159616919393456,0,0.18754988028731,0,0,0.0319233838786911,0,0,0.0478850758180367,0,0,0,0.00478850758180367,0,0.0171588188347965,0,0,0,0.00837988826815642,0,0,0.0239425379090184,0.327613727055068
"74",0.000410677618069815,0,0.00451745379876797,0,0.00410677618069815,0.0451745379876797,0.414784394250513,0.0291581108829569,0.00451745379876797,0.00410677618069815,0,0,0.000410677618069815,0,0.000410677618069815,0,0,0,0,0.00862422997946612,0,0,0.0496919917864476,0,0.0123203285420945,0,0.000410677618069815,0.168377823408624,0,0,0.000410677618069815,0,0,0,0.00492813141683778,0,0.0172484599589322,0,0,0,0.0246406570841889,0,0,0.114989733059548,0.0907597535934292
"75",0.0005249343832021,0.0005249343832021,0.0005249343832021,0,0.005249343832021,0.0015748031496063,0.0635170603674541,0.0057742782152231,0.005249343832021,0.010498687664042,0,0,0.0010498687664042,0,0,0,0,0,0.0005249343832021,0.225721784776903,0,0.20997375328084,0.015748031496063,0,0.0372703412073491,0,0,0.073490813648294,0,0,0.210498687664042,0,0,0,0.0078740157480315,0,0.0598425196850394,0,0,0,0.0068241469816273,0,0,0.005249343832021,0.05249343832021
"76",0.000329815303430079,0.0197889182058048,0.00329815303430079,0,0,0.000329815303430079,0.000329815303430079,0.000329815303430079,0.00329815303430079,0.00329815303430079,0,0,0,0,0,0,0,0,0,0.00329815303430079,0,0.247361477572559,0.0201187335092348,0,0.0692612137203166,0,0,0.0201187335092348,0,0,0.247361477572559,0,0,0,0.0201187335092348,0,0.337071240105541,0,0,0,0.000659630606860158,0,0,0.000329815303430079,0.00329815303430079
"77",0,0.00471253534401508,0,0,0.000471253534401508,0,0.636192271442036,0.000471253534401508,0.000471253534401508,0.00942507068803016,0,0,0.000471253534401508,0,0,0,0,0,0,0.00518378887841659,0,0.0942507068803016,0.00518378887841659,0,0.00518378887841659,0,0,0.0292177191328935,0,0,0.0942507068803016,0,0,0,0.0339302544769086,0,0.0612629594721961,0,0,0,0.000471253534401508,0,0.00471253534401508,0.00471253534401508,0.00942507068803016
"78",0,0.000642054574638844,0,0,0.000321027287319422,0.000321027287319422,0.131621187800963,0,0,0,0,0,0,0,0,0,0,0,0.00321027287319422,0,0,0.240770465489567,0.0642054574638844,0,0.00642054574638844,0,0,0.00353130016051364,0,0,0.00321027287319422,0,0,0,0.243980738362761,0,0.276083467094703,0,0,0,0.00321027287319422,0,0,0,0.0224719101123595
"79",0,0.0225903614457831,0.000753012048192771,0,0.0225903614457831,0.000753012048192771,0.0794427710843373,0,0.00414156626506024,0.000753012048192771,0,0,0,0,0,0,0.000376506024096386,0,0,0.00414156626506024,0,0.150602409638554,0.079066265060241,0,0.079066265060241,0,0,0.173192771084337,0,0,0.0753012048192771,0,0,0,0.098644578313253,0,0.19691265060241,0,0,0,0.000376506024096386,0,0,0.00376506024096385,0.00753012048192771
"80",0.00312304809494066,0.000312304809494066,0.00312304809494066,0,0.018738288569644,0,0.18738288569644,0.000312304809494066,0.000312304809494066,0.00655840099937539,0,0,0.000312304809494066,0,0,0,0.000312304809494066,0,0,0.066208619612742,0,0.0624609618988132,0.0218613366645846,0,0.0655840099937539,0,0,0.125234228607121,0,0,0.124921923797626,0,0,0,0.0815115552779513,0,0.162398500936914,0,0,0,0.00343535290443473,0,0.00312304809494066,0,0.0627732667083073
"81",0.00326370757180157,0,0,0,0,0,0.329634464751958,0.000326370757180157,0,0.00326370757180157,0,0,0,0,0,0,0.000326370757180157,0,0,0.00326370757180157,0,0.0652741514360313,0.0195822454308094,0,0.0685378590078329,0,0,0.0424281984334204,0,0,0.0195822454308094,0,0,0,0.0261096605744125,0,0.391971279373368,0,0,0,0,0,0.000326370757180157,0.00326370757180157,0.022845953002611
"82",0,0,0.00584484590860786,0,0.0053134962805526,0.0270988310308183,0.707226354941552,0.0106269925611052,0.00053134962805526,0.0164718384697131,0,0.00053134962805526,0,0,0.00106269925611052,0,0,0,0,0.0116896918172157,0,0,0.0053134962805526,0,0.0483528161530287,0,0.00053134962805526,0.0425079702444208,0,0,0.00584484590860786,0,0,0,0.0164718384697131,0,0.0217853347502657,0,0,0,0.038788522848034,0,0,0.0217853347502657,0.012221041445271
"83",0,0,0.0282352941176471,0,0.00564705882352941,0.0851764705882353,0.362352941176471,0.000941176470588235,0.0282352941176471,0.00988235294117647,0,0.000470588235294118,0.000470588235294118,0.000470588235294118,0.000470588235294118,0,0.000470588235294118,0.000941176470588235,0,0.0945882352941177,0,0,0,0,0.0376470588235294,0,0,0.00470588235294118,0,0,0,0,0,0,0.0192941176470588,0.000470588235294118,0.0432941176470588,0,0,0,0.00658823529411765,0.000470588235294118,0,0.202352941176471,0.0668235294117647
"84",0.000513874614594039,0,0.00565262076053443,0,0.107913669064748,0.00668036998972251,0.704522096608428,0.00513874614594039,0.00513874614594039,0.00565262076053443,0,0,0.00513874614594039,0,0,0,0,0,0,0.0113052415210689,0,0,0.0308324768756423,0,0.00513874614594039,0,0,0.00154162384378212,0,0,0.00513874614594039,0,0,0,0.0102774922918808,0,0.0375128468653649,0,0,0,0.0102774922918808,0,0,0.00513874614594039,0.0364850976361768
"85",0.000302114803625378,0,0.00604229607250755,0,0.00362537764350453,0.00604229607250755,0.429003021148036,0.00906344410876133,0.0181268882175227,0.00664652567975831,0,0,0,0.000302114803625378,0,0,0,0.000604229607250755,0.000302114803625378,0.248036253776435,0,0.0604229607250755,0.0181268882175227,0,0.0241691842900302,0,0,0.027190332326284,0,0,0.000302114803625378,0,0,0,0.0274924471299094,0,0.0166163141993958,0,0,0,0.00604229607250755,0.000302114803625378,0,0.0214501510574018,0.0697885196374622
"86",0.00972289742343218,0.000486144871171609,0.0102090422946038,0,0.00631988332523092,0.00583373845405931,0.408361691784152,0.00972289742343218,0.0972289742343218,0.00972289742343218,0,0,0.00486144871171609,0,0,0,0.000486144871171609,0,0,0.0291686922702965,0,0.000486144871171609,0.0296548371414682,0,0.106951871657754,0,0,0.0437530384054448,0,0,0.00486144871171609,0,0,0,0.0204180845892076,0,0.103548857559553,0,0,0,0.0102090422946038,0,0,0.0442391832766164,0.0437530384054448
"87",0,0.00550357732526142,0.00550357732526142,0,0.066042927903137,0.0385250412768299,0.479911942762796,0.066042927903137,0,0.0385250412768299,0.00550357732526142,0,0.000550357732526142,0,0,0,0,0.000550357732526142,0,0,0,0,0.0110071546505228,0,0,0,0,0.0385250412768299,0,0,0,0,0,0,0.148596587782058,0,0.0451293340671436,0,0,0,0.00550357732526142,0,0,0.0385250412768299,0.00605393505778756
"88",0.00493827160493827,0,0.0905349794238683,0,0.00452674897119342,0.0131687242798354,0.346502057613169,0.00493827160493827,0.172839506172839,0.000823045267489712,0,0,0,0.000411522633744856,0,0,0.00411522633744856,0,0,0.00493827160493827,0,0.00411522633744856,0.00452674897119342,0,0.00823045267489712,0,0.000411522633744856,0.0333333333333333,0,0,0.00452674897119342,0,0,0,0.119753086419753,0.000411522633744856,0.0637860082304527,0,0,0,0.00493827160493827,0,0,0.0991769547325103,0.00905349794238683
"89",0.00044404973357016,0.0044404973357016,0.0355239786856128,0,0.0133214920071048,0.00932504440497336,0.648756660746004,0.00488454706927176,0.00488454706927176,0.013765541740675,0,0,0.00044404973357016,0,0,0,0.00044404973357016,0.00044404973357016,0,0.0355239786856128,0,0.0266429840142096,0.00488454706927176,0,0.0088809946714032,0,0,0.124333925399645,0,0,0.00488454706927176,0,0,0,0.0142095914742451,0,0.0204262877442274,0,0,0,0.0088809946714032,0.00044404973357016,0,0.0044404973357016,0.00976909413854352
"90",0.000539083557951483,0,0.000539083557951483,0,0.00539083557951483,0.000539083557951483,0.205390835579515,0.00539083557951483,0,0.00592991913746631,0,0,0,0,0.000539083557951483,0,0,0,0.0646900269541779,0,0,0.032345013477089,0.00539083557951483,0,0.032345013477089,0,0.107816711590297,0.442048517520216,0,0,0,0,0,0,0.0388140161725067,0,0.00754716981132075,0,0,0,0.0113207547169811,0,0,0.0328840970350404,0.000539083557951483
